1	3 Jun 24	14:39:00	1	0	0	0	0	0	0	0	225	225	234	244	0	268	267	268	268	0	74	73	73	74	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
2	3 Jun 24	14:40:00	1	0	0	0	0	0	0	0	203	203	214	225	0	268	268	268	268	0	76	74	75	76	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
3	3 Jun 24	14:41:00	1	0	0	0	0	0	0	0	188	188	195	203	0	269	268	268	269	0	77	76	76	77	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
4	3 Jun 24	14:42:00	1	0	0	0	0	0	0	0	174	174	180	188	0	269	268	269	269	0	77	77	77	77	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
5	3 Jun 24	14:43:00	1	0	0	0	0	0	0	0	156	156	162	174	0	269	268	269	269	0	78	77	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
6	3 Jun 24	14:44:00	1	0	0	0	0	0	0	0	143	143	149	156	0	269	269	269	269	0	78	78	78	78	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
7	3 Jun 24	14:45:00	1	0	0	0	0	0	0	0	130	130	135	143	0	269	269	269	269	0	79	78	78	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
8	3 Jun 24	14:46:00	1	0	0	0	0	0	0	0	120	120	124	130	0	269	269	269	269	0	79	78	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
9	3 Jun 24	14:47:00	1	0	0	0	0	0	0	0	109	109	114	120	0	269	269	269	270	0	79	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
10	3 Jun 24	14:48:00	1	0	0	0	0	0	0	0	100	100	103	109	0	269	269	269	270	0	79	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
11	3 Jun 24	14:49:00	1	0	0	0	0	0	0	0	93	93	95	100	0	269	269	269	270	0	79	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
12	3 Jun 24	14:50:00	1	0	0	0	0	0	0	0	82	82	86	93	0	270	269	269	270	0	79	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
13	3 Jun 24	14:51:00	1	0	0	0	0	0	0	0	75	75	79	82	0	270	269	270	270	0	79	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
14	3 Jun 24	14:52:00	1	0	0	0	0	0	0	0	68	68	72	75	0	269	269	270	270	0	79	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
15	3 Jun 24	14:53:00	1	0	0	0	0	0	0	0	63	62	66	68	0	270	269	270	270	0	79	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
16	3 Jun 24	14:54:00	1	0	0	0	0	0	0	0	57	57	60	63	0	270	269	270	270	0	79	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
17	3 Jun 24	14:55:00	1	0	0	0	0	0	0	0	53	53	55	57	0	270	269	270	270	0	79	79	79	79	0	0	0	0	0	0	0	0	0	0	0	0	0	92	92	92	92
